132	3	1940	1	3	15	19239.551
132	4	1940	1	3	15	19239.551
132	5	1940	1	3	15	19239.551
133	1	1974	1	3	15	38983.633
133	2	1974	1	3	15	38983.633
133	3	1974	1	3	15	38983.633
133	4	1974	1	3	15	38983.633
133	5	1974	1	3	15	38983.633
134	1	1949	1	2	8	7401.7266
134	2	1949	1	2	8	7401.7266
134	3	1949	1	2	8	7401.7266
134	4	1949	1	2	8	7401.7266
134	5	1949	1	2	8	7401.7266
135	1	1969	1	2	8	-1007.2057
135	2	1969	1	2	8	-1007.2057
135	3	1969	1	2	8	-1007.2057
135	4	1969	1	2	8	-1007.2057
135	5	1969	1	2	8	-1007.2057
136	1	1977	1	2	8	403.62692
136	2	1977	1	2	8	403.62692
136	3	1977	1	2	8	403.62692
136	4	1977	1	2	8	403.62692
136	5	1977	1	2	8	403.62692
137	1	1962	1	3	8	21066.453
137	2	1962	1	3	8	21066.453
137	3	1962	1	3	8	21066.453
137	4	1962	1	3	8	21066.453
137	5	1962	1	3	8	21066.453
138	1	1930	1	2	15	1255.7043
138	2	1930	1	2	15	1255.7043
138	3	1930	1	2	15	1255.7043
138	4	1930	1	2	15	1255.7043
138	5	1930	1	2	15	1255.7043
139	1	1955	1	1	15	672.71155
139	2	1955	1	1	15	672.71155
139	3	1955	1	1	15	672.71155
139	4	1955	1	1	15	672.71155
139	5	1955	1	1	15	672.71155
140	1	1941	1	2	15	0
140	2	1941	1	2	15	0
140	3	1941	1	2	15	0
140	4	1941	1	2	15	0
140	5	1941	1	2	15	0
141	1	1923	1	3	8	8570.3447
141	2	1923	1	3	8	8570.3447
141	3	1923	1	3	8	8570.3447
141	4	1923	1	3	8	8570.3447
141	5	1923	1	3	8	8570.3447
142	1	1954	1	4	8	3590.4067
142	2	1954	1	4	8	3590.4067
142	3	1954	1	4	8	3590.4067
142	4	1954	1	4	8	3590.4067
142	5	1954	1	4	8	3590.4067
143	1	1965	1	4	8	7971.0903
143	2	1965	1	4	8	7971.0903
143	3	1965	1	4	8	7971.0903
143	4	1965	1	4	8	7971.0903
143	5	1965	1	4	8	7971.0903
144	1	1974	1	3	15	69462.359
144	2	1974	1	3	15	69462.359
144	3	1974	1	3	15	69462.359
144	4	1974	1	3	15	69462.359
144	5	1974	1	3	15	69462.359
145	1	1975	1	4	15	4623.2324
145	2	1975	1	4	15	4623.2324
145	3	1975	1	4	15	4623.2324
145	4	1975	1	4	15	4623.2324
145	5	1975	1	4	15	4623.2324
146	1	1978	1	2	15	-1095.9801
146	2	1978	1	2	15	-1095.9801
146	3	1978	1	2	15	-1095.9801
146	4	1978	1	2	15	-1095.9801
146	5	1978	1	2	15	-1095.9801
147	1	1980	1	4	15	5381.6924
147	2	1980	1	4	15	5381.6924
147	3	1980	1	4	15	5381.6924
147	4	1980	1	4	15	5381.6924
147	5	1980	1	4	15	5381.6924
148	1	1977	1	4	7	-12096.677
148	2	1977	1	4	7	-12096.677
148	3	1977	1	4	7	-12096.677
148	4	1977	1	4	7	-12096.677
148	5	1977	1	4	7	-12096.677
149	1	1929	1	2	2	0
149	2	1929	1	2	2	0
149	3	1929	1	2	2	0
149	4	1929	1	2	2	0
149	5	1929	1	2	2	0
150	1	1982	1	2	15	0
150	2	1982	1	2	15	0
150	3	1982	1	2	15	0
150	4	1982	1	2	15	0
150	5	1982	1	2	15	0
151	1	1951	1	1	15	2705.6458
151	2	1951	1	1	15	2705.6458
151	3	1951	1	1	15	2705.6458
151	4	1951	1	1	15	2705.6458
151	5	1951	1	1	15	2705.6458
152	1	1977	1	3	15	3139.2607
152	2	1977	1	3	15	3139.2607
152	3	1977	1	3	15	3139.2607
152	4	1977	1	3	15	3139.2607
152	5	1977	1	3	15	3139.2607
153	1	1928	1	4	7	5381.6924
153	2	1928	1	4	7	5381.6924
153	3	1928	1	4	7	5381.6924
153	4	1928	1	4	7	5381.6924
153	5	1928	1	4	7	5381.6924
154	1	1956	1	1	3	0
154	2	1956	1	1	3	0
154	3	1956	1	1	3	0
154	4	1956	1	1	3	0
154	5	1956	1	1	3	0
155	1	1970	1	3	3	6256.2173
155	2	1970	1	3	3	6256.2173
